iterations,fitness,time
3700,4308.80956532,7.454572
3710,4262.3464232,7.469821
3720,4271.68159833,7.487611
3730,4270.07469281,7.506033
3740,4281.67700201,7.531
3750,4281.67700201,7.548842
3760,4262.3464232,7.563043
3770,4279.44655289,7.578169
3780,4277.49266686,7.605189
3790,4285.23357501,7.620509
3800,4281.67700201,7.646939
3810,4263.58120833,7.662775
3820,4285.23357501,7.736435
3830,4279.85085346,7.764898
3840,4259.46907538,7.797956
3850,4279.85085346,7.823
3860,4260.96515342,7.854819
3870,4285.23357501,7.871819
3880,4256.29756585,7.900866
3890,4287.49197872,7.921418
3900,4308.80956532,7.940381
3910,4287.49197872,7.96592
3920,4271.68159833,7.979129
3930,4262.3464232,7.998429
3940,4282.87528213,8.012251
3950,4302.99458862,8.02563
3960,4285.23357501,8.044472
3970,4305.93699205,8.059371
3980,4287.49197872,8.079194
3990,4253.27313718,8.090931
4000,4259.46907538,8.106762
4010,4285.4382982,8.126713
4020,4285.23357501,8.14319
4030,4285.23357501,8.160108
4040,4271.56629511,8.175966
4050,4270.07469281,8.200915
4060,4302.99458862,8.216951
4070,4285.23357501,8.236994
4080,4271.68159833,8.258062
4090,4285.23357501,8.2719
4100,4250.2487085,8.285626
4110,4279.85085346,8.300601
4120,4298.20842363,8.316827
4130,4272.68370351,8.332307
4140,4271.68159833,8.354648
4150,4260.96515342,8.371333
4160,4270.63339701,8.387556
4170,4285.23357501,8.405283
4180,4287.49197872,8.421356
4190,4281.67700201,8.446119
4200,4262.37628967,8.460837
4210,4285.23357501,8.478258
4220,4287.49197872,8.494112
4230,4293.20390812,8.506739
4240,4279.85085346,8.523078
4250,4287.49197872,8.538775
4260,4271.68159833,8.556312
4270,4316.53541947,8.571003
4280,4279.85085346,8.589758
4290,4259.46907538,8.620786
4300,4258.01366306,8.658794
4310,4285.23357501,8.678263
4320,4285.4382982,8.701425
4330,4287.49197872,8.725933
4340,4262.3464232,8.748421
4350,4287.49197872,8.791085
4360,4292.98213187,8.817192
4370,4287.49197872,8.84238
4380,4270.99171722,8.864457
4390,4261.31009397,8.87913
4400,4296.56526474,8.896654
4410,4302.99458862,8.915533
4420,4281.67700201,8.930442
4430,4271.68159833,8.942369
4440,4287.49197872,8.964448
4450,4287.49197872,8.978083
4460,4281.67700201,8.992721
4470,4285.23357501,9.00758
4480,4287.49197872,9.026731
4490,4296.37411192,9.044244
4500,4259.46907538,9.067423
4510,4251.92482111,9.080125
4520,4271.68159833,9.108447
4530,4259.32199453,9.124389
4540,4279.85085346,9.143688
4550,4271.68159833,9.155657
4560,4281.67700201,9.170348
4570,4271.68159833,9.187352
4580,4298.78620706,9.201585
4590,4281.67700201,9.214638
4600,4281.67700201,9.233834
4610,4271.56629511,9.250273
4620,4272.8315961,9.266433
4630,4285.23357501,9.280098
4640,4285.23357501,9.295102
4650,4262.3464232,9.311237
4660,4271.56629511,9.325969
4670,4306.94572325,9.341031
4680,4281.67700201,9.363439
4690,4281.67700201,9.389141
4700,4259.32199453,9.404375
4710,4288.90219843,9.421689
4720,4279.85085346,9.439198
4730,4281.67700201,9.457216
4740,4251.36611691,9.474623
4750,4251.36611691,9.491682
4760,4271.56629511,9.514424
4770,4279.85085346,9.527943
4780,4287.49197872,9.547493
4790,4285.23357501,9.565986
4800,4262.3464232,9.584743
4810,4281.67700201,9.598221
4820,4271.68159833,9.621176
4830,4259.46907538,9.63408
4840,4270.63339701,9.651158
4850,4280.79113772,9.6691
4860,4285.23357501,9.686563
4870,4279.85085346,9.750844
4880,4285.23357501,9.791087
4890,4259.13084171,9.81218
4900,4281.67700201,9.833111
4910,4280.79113772,9.860768
4920,4259.13084171,9.877514
4930,4285.23357501,9.891385
4940,4285.23357501,9.913662
4950,4271.56629511,9.92567
4960,4260.35941541,9.948844
4970,4285.23357501,9.962902
4980,4280.15037699,9.980205
4990,4259.46907538,9.998586
